timestamp,symbol,avg_basis,basis_volatility,basis_momentum,oi_change_24h,oi_momentum,volume_ratio,avg_funding_rate,funding_rate_volatility,funding_rate_momentum,funding_rate_spread,put_call_ratio,implied_vol,vol_skew,derivative_sentiment,derivative_confidence,market_structure_score
2025-09-22T19:51:53.524017+00:00,BTC/USDT,-0.000774113088212317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.038628524602655874,0.07725704920531175,1.0
2025-09-22T19:52:22.324809+00:00,BTC/USDT,0.00018809811411587933,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009403796682635628,0.018807593365271255,1.0
2025-09-22T20:27:58.313907+00:00,BTC/USDT,0.0003352204341818377,0.0,0.0,0.0,0.0,1.0,5.908551676165e-05,4.091448323835e-05,8.182896647670001e-05,8.182896647670001e-05,0.8362944558703144,0.5713474083803831,0.09013596841912605,0.0622882117592352,0.1245764235184704,0.9999795427583809
2025-09-22T21:02:55.266221+00:00,BTC/USDT,-0.0005334800921385435,0.0,0.0,0.0,0.0,1.0,6.623910852630001e-05,3.3760891473700004e-05,6.752178294740001e-05,6.752178294740001e-05,1.0,0.0,0.0,-0.057150940247403685,0.11430188049480737,0.9999831195542631
2025-09-22T21:35:34.851535+00:00,BTC/USDT,0.00017567207878629146,0.0,0.0,0.0,0.0,1.0,7.190330607985e-05,2.8096693920150003e-05,5.6193387840300005e-05,5.6193387840300005e-05,1.0,0.0,0.0,-0.009238113231075526,0.018476226462151052,0.9999859516530399
2025-09-22T21:45:35.611017+00:00,BTC/USDT,-8.684324793749865e-05,0.0,0.0,0.0,0.0,1.0,7.34164893765e-05,2.65835106235e-05,5.3167021247e-05,5.3167021247e-05,1.0,0.0,0.0,-0.02806433513366931,0.05612867026733862,0.9999867082446883
2025-09-22T22:00:15.989622+00:00,BTC/USDT,-0.0004211561150739887,0.00032470104529687177,-0.0003976341745154987,87132.893,0.0,1.0,6.4683392834025e-05,2.911135682094057e-05,5.366666666666666e-06,7.455000000000001e-05,1.0,0.0,0.0,-0.0488415099765189,0.0976830199530378,0.9998230937989411
2025-09-23T00:52:50.661014+00:00,BTC/USDT,-0.0002731401778524873,0.0,0.0,0.0,0.0,1.0,9.701857740970001e-05,2.9814225903000038e-06,5.9628451806000075e-06,5.9628451806000075e-06,1.0,0.0,0.0,-0.04812965504614879,0.09625931009229757,0.9999985092887048
2025-09-23T04:14:24.814883+00:00,BTC/USDT,-0.0005528975846401484,0.0,0.0,0.0,0.0,1.0,8.79869281876e-05,1.2013071812400002e-05,2.4026143624800004e-05,2.4026143624800004e-05,1.0,0.0,0.0,-0.06499161335119139,0.12998322670238277,0.9999939934640938
2025-09-23T08:16:19.600120+00:00,BTC/USDT,-0.0001539046675570215,0.0,0.0,0.0,0.0,1.0,6.4937038381e-05,3.5062961619e-05,7.0125923238e-05,7.0125923238e-05,1.0,0.0,0.0,-0.030226251045753272,0.060452502091506544,0.9999824685191905
2025-09-23T12:22:38.222725+00:00,BTC/USDT,-0.000368632559293624,0.0,0.0,0.0,0.0,1.0,3.29238044375e-05,3.30761955625e-05,6.615239112500001e-05,6.615239112500001e-05,1.0,0.0,0.0,-0.035666171038905944,0.07133234207781189,0.9999834619022188
2025-09-23T16:15:30.626044+00:00,BTC/USDT,-0.0016131536799514005,0.0,0.0,0.0,0.0,1.0,3.319610966685e-05,3.2803890333150003e-05,6.560778066630001e-05,6.560778066630001e-05,1.0,0.0,0.0,-0.12190652431087065,0.2438130486217413,0.9999835980548334
2025-09-23T20:13:25.492850+00:00,BTC/USDT,-1.520116959584641e-05,0.0,0.0,0.0,0.0,1.0,8.653485181225e-05,1.3465148187750002e-05,2.6930296375500003e-05,2.6930296375500003e-05,1.0,0.0,0.0,-0.026959930379649128,0.053919860759298256,0.9999932674259061
2025-09-24T00:53:42.060957+00:00,BTC/USDT,-0.00036704113176952213,0.0,0.0,0.0,0.0,1.0,7.146879171335e-05,2.8531208286650004e-05,5.706241657330001e-05,5.706241657330001e-05,1.0,0.0,0.0,-0.047085554889945626,0.09417110977989125,0.9999857343958567
2025-09-24T04:14:15.387213+00:00,BTC/USDT,0.0017610957128972777,0.0,0.0,0.0,0.0,1.0,8.072779995615e-05,1.9272200043850003e-05,3.8544400087700006e-05,3.8544400087700006e-05,1.0,0.0,0.0,0.09785198955872237,0.19570397911744475,0.9999903638999781
2025-09-24T08:17:06.415382+00:00,BTC/USDT,-0.000988853170421526,0.0,0.0,0.0,0.0,1.0,6.670879071035e-05,3.3291209289650006e-05,6.65824185793e-05,6.65824185793e-05,1.0,0.0,0.0,-0.08897798783561164,0.1779559756712233,0.9999833543953551
2025-09-24T12:23:27.115901+00:00,BTC/USDT,-0.001244587547932517,0.0,0.0,0.0,0.0,1.0,5.2227705186450005e-05,2.777229481355e-05,5.55445896271e-05,5.55445896271e-05,1.0,0.0,0.0,-0.10232814402843045,0.2046562880568609,0.9999861138525932
2025-09-24T16:15:31.645547+00:00,BTC/USDT,-3.628381258326559e-05,0.0007594084639908465,0.0008762771125502066,88164.484,0.0,1.0,4.6012940707775e-05,3.82567336556907e-05,1.1010000000000005e-05,9.66682371689e-05,1.0,0.0,0.0,-0.01633400437328725,0.0326680087465745,0.9996011674011768
2025-09-24T20:13:39.389950+00:00,BTC/USDT,0.0010529660455961916,0.0,0.0,0.0,0.0,1.0,-6.344103799335001e-05,3.244103799335e-05,6.48820759867e-05,6.48820759867e-05,1.0,0.0,0.0,0.09244323680120188,0.18488647360240376,0.9999837794810034
2025-09-25T00:53:45.041499+00:00,BTC/USDT,-0.0006524852792955539,0.0,0.0,0.0,0.0,1.0,-4.78819930979e-05,1.6881993097899996e-05,3.376398619579999e-05,3.376398619579999e-05,1.0,0.0,0.0,-0.0312556325853128,0.0625112651706256,0.999991559003451
2025-09-25T04:14:44.066919+00:00,BTC/USDT,-0.002918300043556743,0.0,0.0,0.0,0.0,1.0,-8.652110406200002e-06,4.83478895938e-05,-9.66957791876e-05,9.66957791876e-05,1.0,0.0,0.0,-0.19607722590692098,0.39215445181384195,0.9999758260552031
2025-09-25T08:16:22.748148+00:00,BTC/USDT,0.0011207814163171007,0.0,0.0,0.0,0.0,1.0,6.868284902199999e-06,6.38682849022e-05,-0.0001277365698044,0.0001277365698044,1.0,0.0,0.0,0.07606738516114182,0.15213477032228365,0.9999680658575489
2025-09-25T12:23:34.043788+00:00,BTC/USDT,-0.0003040358744394097,0.0,0.0,0.0,0.0,1.0,7.891265015175e-05,2.1087349848250003e-05,4.2174699696500005e-05,4.2174699696500005e-05,1.0,0.0,0.0,-0.04490073254403895,0.0898014650880779,0.9999894563250759
2025-09-25T16:14:56.711637+00:00,BTC/USDT,-0.0011977603583426392,0.0,0.0,0.0,0.0,1.0,8.386854142185e-05,1.613145857815e-05,3.22629171563e-05,3.22629171563e-05,1.0,0.0,0.0,-0.10854630136024303,0.21709260272048606,0.999991934270711
2025-09-25T20:13:38.406002+00:00,BTC/USDT,-0.0007570902832451168,0.0,0.0,0.0,0.0,1.0,9.604353069970001e-05,3.956469300300004e-06,7.912938600600008e-06,7.912938600600008e-06,1.0,0.0,0.0,-0.08162008654309194,0.16324017308618388,0.9999980217653498
2025-09-26T00:53:05.573365+00:00,BTC/USDT,0.002000980333771529,0.0,0.0,0.0,0.0,1.0,6.52295488153e-05,3.47704511847e-05,6.95409023694e-05,6.95409023694e-05,1.0,0.0,0.0,0.11868751556511214,0.2373750311302243,0.9999826147744076
2025-09-26T04:14:24.076325+00:00,BTC/USDT,0.0006041440074581699,0.0,0.0,0.0,0.0,1.0,8.130253279315e-05,1.8697467206850004e-05,3.739493441370001e-05,3.739493441370001e-05,1.0,0.0,0.0,0.0179015442572127,0.0358030885144254,0.9999906512663965
2025-09-26T08:16:59.742729+00:00,BTC/USDT,-5.0246435928942405e-05,0.0,0.0,0.0,0.0,1.0,3.8722670388400005e-05,6.12773296116e-05,0.00012255465922320001,0.00012255465922320001,1.0,0.0,0.0,-0.015128219259904532,0.030256438519809064,0.9999693613351942
2025-09-26T12:22:37.428323+00:00,BTC/USDT,-0.0033057926940973344,0.0,0.0,0.0,0.0,1.0,7.572613222275e-05,2.4273867777250004e-05,4.854773555450001e-05,4.854773555450001e-05,1.0,0.0,0.0,-0.24600334041615032,0.49200668083230065,0.9999878630661114
2025-09-26T16:14:51.616519+00:00,BTC/USDT,-0.00033496545096788375,0.0,0.0,0.0,0.0,1.0,9.238818924095e-05,7.611810759050003e-06,1.5223621518100006e-05,1.5223621518100006e-05,1.0,0.0,0.0,-0.051076682393359815,0.10215336478671963,0.9999961940946205
2025-09-26T20:13:15.616600+00:00,BTC/USDT,-0.0007845829900210298,0.0,0.0,0.0,0.0,1.0,6.1204488177e-05,3.8795511823e-05,7.7591023646e-05,7.7591023646e-05,1.0,0.0,0.0,-0.07314684761598686,0.14629369523197372,0.9999806022440885
2025-09-27T00:51:20.682950+00:00,BTC/USDT,-0.00035253395194218646,0.0,0.0,0.0,0.0,1.0,5.1312539420600004e-05,4.86874605794e-05,9.73749211588e-05,9.73749211588e-05,1.0,0.0,0.0,-0.040047424253567186,0.08009484850713437,0.9999756562697103
2025-09-27T04:14:05.013962+00:00,BTC/USDT,0.0008170016769552905,0.0,0.0,0.0,0.0,1.0,4.4646639127600005e-05,5.535336087240001e-05,0.0001107067217448,0.0001107067217448,1.0,0.0,0.0,0.04367811046476543,0.08735622092953085,0.9999723233195638
2025-09-27T08:13:51.031610+00:00,BTC/USDT,-0.0007847082494970085,0.0,0.0,0.0,0.0,1.0,4.06022590413e-05,5.93977409587e-05,0.0001187954819174,0.0001187954819174,1.0,0.0,0.0,-0.06699109706293263,0.13398219412586526,0.9999703011295207
2025-09-27T12:19:55.752504+00:00,BTC/USDT,9.062324074195883e-05,0.0,0.0,0.0,0.0,1.0,8.678042777715e-05,1.3219572222849999e-05,2.6439144445699998e-05,2.6439144445699998e-05,1.0,0.0,0.0,-0.019625518426107637,0.039251036852215274,0.9999933902138886
2025-09-27T16:12:52.641772+00:00,BTC/USDT,0.00031105906462709505,0.0,0.0,0.0,0.0,1.0,5.54435985854e-05,4.4556401414600004e-05,8.911280282920001e-05,8.911280282920001e-05,1.0,0.0,0.0,0.005151057335878936,0.010302114671757873,0.9999777217992927
2025-09-27T20:11:59.871065+00:00,BTC/USDT,-0.00041638256887118483,1.8765710647645562e-05,-3.7531421295291124e-05,0.0,0.0,1.0,4.44105845948e-05,7.485720235025282e-05,8.070412310779999e-05,0.0001614082462156,1.0,0.0,0.0,-0.0424443703219784,0.0848887406439568,0.999953188543501
2025-09-28T00:58:58.465618+00:00,BTC/USDT,-0.0013411743253100457,0.0,0.0,0.0,0.0,1.0,2.878957447085e-05,7.121042552915001e-05,0.00014242085105830001,0.00014242085105830001,1.0,0.0,0.0,-0.10195780891627557,0.20391561783255113,0.9999643947872354
2025-09-28T04:14:18.296766+00:00,BTC/USDT,-0.00027135058587055656,0.0,0.0,0.0,0.0,1.0,4.025850299445e-05,5.9741497005550006e-05,0.00011948299401110001,0.00011948299401110001,1.0,0.0,0.0,-0.031060910658456738,0.062121821316913475,0.9999701292514972
2025-09-28T08:13:54.999607+00:00,BTC/USDT,0.0001288035882305111,0.0,0.0,0.0,0.0,1.0,6.58452647413e-05,3.4154735258700006e-05,6.830947051740001e-05,6.830947051740001e-05,1.0,0.0,0.0,-0.010709328379251044,0.02141865675850209,0.9999829226323707
2025-09-28T12:20:09.471733+00:00,BTC/USDT,0.0011909284390233272,0.0,0.0,0.0,0.0,1.0,6.02701596473e-05,3.97298403527e-05,7.94596807054e-05,7.94596807054e-05,1.0,0.0,0.0,0.06491390254576401,0.12982780509152803,0.9999801350798236
2025-09-28T16:12:28.539645+00:00,BTC/USDT,-0.0013550626773138035,0.0,0.0,0.0,0.0,1.0,8.03939125731e-05,1.9606087426900004e-05,3.921217485380001e-05,3.921217485380001e-05,1.0,0.0,0.0,-0.11834439736401317,0.23668879472802634,0.9999901969562865
2025-09-28T20:12:29.356504+00:00,BTC/USDT,0.0007911449827617228,0.0,0.0,0.0,0.0,1.0,5.11064885512e-05,4.08935114488e-05,8.17870228976e-05,8.17870228976e-05,1.0,0.0,0.0,0.03994628184450476,0.07989256368900952,0.9999795532442756
2025-09-29T00:54:59.778719+00:00,BTC/USDT,-0.00017918431022960393,0.0,0.0,0.0,0.0,1.0,3.854922287905e-05,5.345077712095e-05,0.0001069015542419,0.0001069015542419,1.0,0.0,0.0,-0.024100601192738918,0.048201202385477836,0.9999732746114395
2025-09-29T04:15:27.658983+00:00,BTC/USDT,0.0008447966172301144,0.0,0.0,0.0,0.0,1.0,3.70823561483e-05,2.90823561483e-05,-5.81647122966e-05,5.81647122966e-05,1.0,0.0,0.0,0.047875872904898885,0.09575174580979777,0.9999854588219258
2025-09-29T08:18:27.285431+00:00,BTC/USDT,0.0004795734743179174,0.0,0.0,0.0,0.0,1.0,1.665767941325e-05,8.65767941325e-06,-1.73153588265e-05,1.73153588265e-05,1.0,0.0,0.0,0.028547589124575477,0.05709517824915095,0.9999956711602934
2025-09-29T12:23:59.130336+00:00,BTC/USDT,0.0003289649638941672,0.0,0.0,0.0,0.0,1.0,-3.260746629705e-05,3.0392533702949998e-05,-6.07850674059e-05,6.07850674059e-05,1.0,0.0,0.0,0.03279801880469368,0.06559603760938736,0.9999848037331486
2025-09-29T16:12:52.945633+00:00,BTC/USDT,0.0006682678164503284,0.0,0.0,0.0,0.0,1.0,-1.7072422518550002e-05,4.592757748145e-05,-9.18551549629e-05,9.18551549629e-05,1.0,0.0,0.0,0.05183046539069066,0.10366093078138132,0.9999770362112593
2025-09-29T20:13:09.884174+00:00,BTC/USDT,-0.0001575195914991927,0.0,0.0,0.0,0.0,1.0,-4.999999999999986e-07,0.0001005,-0.000201,0.000201,1.0,0.0,0.0,-0.01087545953802317,0.02175091907604634,0.99994975
2025-09-30T00:53:58.375842+00:00,BTC/USDT,-0.0008594599551927381,0.0,0.0,0.0,0.0,1.0,-3.15880299138e-05,6.94119700862e-05,-0.0001388239401724,0.0001388239401724,1.0,0.0,0.0,-0.05054124123043131,0.10108248246086261,0.9999652940149569
2025-09-30T04:14:41.637984+00:00,BTC/USDT,-0.0014316367243662551,0.0,0.0,0.0,0.0,1.0,-1.0344263562599996e-05,0.00010265573643739999,-0.00020531147287479999,0.00020531147287479999,1.0,0.0,0.0,-0.0964323087079994,0.1928646174159988,0.9999486721317813
2025-09-30T08:17:28.193666+00:00,BTC/USDT,-0.0001284329421700401,0.0,0.0,0.0,0.0,1.0,-6.499999999999995e-06,0.0001065,-0.000213,0.000213,1.0,0.0,0.0,-0.007039839128944351,0.014079678257888702,0.99994675
2025-09-30T12:23:57.540666+00:00,BTC/USDT,-0.0006094136273377662,0.0,0.0,0.0,0.0,1.0,5.1e-05,4.9000000000000005e-05,-9.800000000000001e-05,9.800000000000001e-05,1.0,0.0,0.0,-0.057892971285609225,0.11578594257121845,0.9999755
2025-09-30T16:15:18.813218+00:00,BTC/USDT,-0.0010739429616960343,0.0,0.0,0.0,0.0,1.0,2.330457499235e-05,2.130457499235e-05,-4.26091499847e-05,4.26091499847e-05,1.0,0.0,0.0,-0.08187842652937141,0.16375685305874282,0.9999893477125038
2025-09-30T20:13:22.120909+00:00,BTC/USDT,-0.0022413100085632897,0.0,0.0,0.0,0.0,1.0,7.294233626125e-05,1.805766373875e-05,3.61153274775e-05,3.61153274775e-05,1.0,0.0,0.0,-0.17616027558996877,0.35232055117993755,0.9999909711681306
2025-10-01T01:00:01.194511+00:00,BTC/USDT,0.00037760810236601544,0.0,0.0,0.0,0.0,1.0,6.759097387035e-05,2.340902612965e-05,4.68180522593e-05,4.68180522593e-05,1.0,0.0,0.0,0.00617354183361931,0.01234708366723862,0.9999882954869351
2025-10-01T04:14:46.999701+00:00,BTC/USDT,-0.0018955276030747728,0.0,0.0,0.0,0.0,1.0,6.24263825725e-05,1.54263825725e-05,-3.0852765145e-05,3.0852765145e-05,1.0,0.0,0.0,-0.1498239109342774,0.2996478218685548,0.9999922868087138
2025-10-01T08:16:30.927316+00:00,BTC/USDT,2.193472337948661e-05,0.0003265932047136479,0.0006531864094272958,0.0,0.0,1.0,7.130786647746667e-05,2.1858123556881448e-05,-9.961799716199998e-06,5.300000000000001e-05,1.0,0.0,0.0,-0.019820746656923748,0.039641493313847496,0.9998257743358647
2025-10-01T12:24:04.371334+00:00,BTC/USDT,0.003285454490737407,0.0,0.0,0.0,0.0,1.0,5.36859875073e-05,3.6859875072999984e-06,-7.371975014599997e-06,7.371975014599997e-06,1.0,0.0,0.0,0.205958894507417,0.411917789014834,0.9999981570062464
2025-10-01T16:15:09.387215+00:00,BTC/USDT,-0.00019022789131528303,0.0,0.0,0.0,0.0,1.0,5.06714859268e-05,6.714859267999991e-07,-1.3429718535999983e-06,1.3429718535999983e-06,1.0,0.0,0.0,-0.028502795143722927,0.057005590287445854,0.9999996642570366
2025-10-01T20:14:12.477616+00:00,BTC/USDT,-0.003683288249204648,0.0,0.0,0.0,0.0,1.0,8.400000000000001e-05,1.6000000000000003e-05,-3.2000000000000005e-05,3.2000000000000005e-05,1.0,0.0,0.0,-0.27191125847574554,0.5438225169514911,0.999992
2025-10-02T00:52:36.721330+00:00,BTC/USDT,-0.0006790527003943567,0.0,0.0,0.0,0.0,1.0,8.400000000000001e-05,1.6000000000000003e-05,-3.2000000000000005e-05,3.2000000000000005e-05,1.0,0.0,0.0,-0.07260165867113448,0.14520331734226896,0.999992
2025-10-02T04:14:35.899758+00:00,BTC/USDT,-0.001572268907563074,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,1.0,0.0,0.0,-0.13906120503490504,0.2781224100698101,1.0
2025-10-02T08:15:57.990432+00:00,BTC/USDT,-0.0005946423066039436,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,1.0,0.0,0.0,-0.07147636726218035,0.1429527345243607,1.0
2025-10-02T12:21:52.122091+00:00,BTC/USDT,-0.0005576325428632952,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,1.0,0.0,0.0,-0.06889426709242774,0.13778853418485548,1.0
2025-10-02T16:14:24.097427+00:00,BTC/USDT,-0.0018313814407256116,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,1.0,0.0,0.0,-0.15668284840396585,0.3133656968079317,1.0
2025-10-02T20:13:09.818545+00:00,BTC/USDT,-0.0008658940397351475,0.0,0.0,0.0,0.0,1.0,7.35e-05,2.6500000000000004e-05,-5.300000000000001e-05,5.300000000000001e-05,1.0,0.0,0.0,-0.08247192931263769,0.16494385862527539,0.99998675
2025-10-03T00:52:26.948597+00:00,BTC/USDT,-0.0026376346855191777,0.0,0.0,0.0,0.0,1.0,3.162779974315e-05,1.537220025685e-05,3.0744400513699994e-05,3.0744400513699994e-05,1.0,0.0,0.0,-0.18995375218124272,0.37990750436248544,0.9999923138998715
2025-10-03T04:14:27.357688+00:00,BTC/USDT,-0.0010605537985862537,0.0,0.0,0.0,0.0,1.0,2.9500000000000002e-05,7.05e-05,-0.000141,0.000141,1.0,0.0,0.0,-0.0828091066236425,0.165618213247285,0.99996475
2025-10-03T08:15:26.684540+00:00,BTC/USDT,-0.000773841642719405,0.0,0.0,0.0,0.0,1.0,2.9500000000000002e-05,7.05e-05,-0.000141,0.000141,1.0,0.0,0.0,-0.06290848028690121,0.12581696057380243,0.99996475
2025-10-03T12:22:05.506259+00:00,BTC/USDT,-0.001226397457468734,0.0,0.0,0.0,0.0,1.0,8.5e-05,1.5000000000000005e-05,-3.000000000000001e-05,3.000000000000001e-05,1.0,0.0,0.0,-0.1108587619198014,0.2217175238396028,0.9999925
2025-10-03T16:14:08.787590+00:00,BTC/USDT,0.0004995606469879437,0.0,0.0,0.0,0.0,1.0,8.5e-05,1.5000000000000005e-05,-3.000000000000001e-05,3.000000000000001e-05,1.0,0.0,0.0,0.009501419986558672,0.019002839973117344,0.9999925
2025-10-03T20:12:57.641629+00:00,BTC/USDT,-0.00043902219273570474,0.0,0.0,0.0,0.0,1.0,8.077970383535001e-05,4.779703835349997e-06,-9.559407670699994e-06,9.559407670699994e-06,1.0,0.0,0.0,-0.05489316135700584,0.10978632271401167,0.9999976101480823
2025-10-04T00:49:34.212215+00:00,BTC/USDT,-0.00030086159546819714,0.0,0.0,0.0,0.0,1.0,7.822125313855e-05,2.2212531385499957e-06,-4.4425062770999914e-06,4.4425062770999914e-06,1.0,0.0,0.0,-0.044472592154745055,0.08894518430949011,0.9999988893734307
2025-10-04T04:13:40.520214+00:00,BTC/USDT,0.004136576869675236,0.0,0.0,0.0,0.0,1.0,5.05e-05,4.9500000000000004e-05,-9.900000000000001e-05,9.900000000000001e-05,1.0,0.0,0.0,0.2589646386353332,0.5179292772706664,0.99997525
2025-10-04T08:13:59.217374+00:00,BTC/USDT,0.0004812091503267498,0.0,0.0,0.0,0.0,1.0,5.05e-05,4.9500000000000004e-05,-9.900000000000001e-05,9.900000000000001e-05,1.0,0.0,0.0,0.01852152991807359,0.03704305983614718,0.99997525
2025-10-04T12:19:44.561070+00:00,BTC/USDT,0.001247164137467026,0.0,0.0,0.0,0.0,1.0,3.6363017303950005e-05,4.736301730395001e-05,-9.47260346079e-05,9.47260346079e-05,1.0,0.0,0.0,0.07594755411065711,0.15189510822131422,0.999976318491348
2025-10-04T16:12:50.351425+00:00,BTC/USDT,-0.001190988840631397,0.0,0.0,0.0,0.0,1.0,1.5663332198400003e-05,2.6663332198400002e-05,-5.33266643968e-05,5.33266643968e-05,1.0,0.0,0.0,-0.08767587323308096,0.17535174646616192,0.9999866683339008
2025-10-04T20:11:27.481405+00:00,BTC/USDT,0.00011651521056839804,0.0,0.0,0.0,0.0,1.0,7.3e-05,2.7000000000000002e-05,-5.4000000000000005e-05,5.4000000000000005e-05,1.0,0.0,0.0,-0.01370548536808117,0.02741097073616234,0.9999865
2025-10-05T00:58:12.394386+00:00,BTC/USDT,-0.00155933783336261,0.0,0.0,0.0,0.0,1.0,7.3e-05,2.7000000000000002e-05,-5.4000000000000005e-05,5.4000000000000005e-05,1.0,0.0,0.0,-0.13013864739629358,0.26027729479258715,0.9999865
2025-10-05T04:14:06.414481+00:00,BTC/USDT,0.0018137671482336274,0.0,0.0,0.0,0.0,1.0,9.8e-05,2.000000000000001e-06,-4.000000000000002e-06,4.000000000000002e-06,1.0,0.0,0.0,0.09628327614960734,0.19256655229921468,0.999999
2025-10-05T08:13:42.408000+00:00,BTC/USDT,0.02288743373869658,0.0,0.0,0.0,0.0,1.0,9.8e-05,2.000000000000001e-06,-4.000000000000002e-06,4.000000000000002e-06,1.0,0.0,0.0,0.6564472406468355,1.0,0.999999
2025-10-05T12:20:15.115529+00:00,BTC/USDT,0.0005322823127869652,0.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,1.0,0.0,0.0,0.007324214668042471,0.014648429336084942,1.0
2025-10-05T16:12:29.096125+00:00,BTC/USDT,0.0011096557951854782,0.0,0.0,0.0,0.0,1.0,8.287637722185e-05,1.7123622778150005e-05,3.424724555630001e-05,3.424724555630001e-05,1.0,0.0,0.0,0.05255250549829955,0.1051050109965991,0.9999914381886109
